y,w
0.11255348433619565,-1.3780758580123236
0.2972741689356987,0.30666195564071996
0.2786541396128179,0.2901568593067242
0.14031896113222203,-0.8034467426616279
0.16486939349510762,-0.7392073144879076
0.12452499925196715,-0.9814163601830996
0.16806349301337456,-0.3268977152234067
0.19840669040423659,0.04456624753939916
0.2833353280871304,1.575161659817512
0.33079052092995376,0.37265543055843825
0.4455073157595517,-0.7220321496216419
0.24697645193141998,-0.02237102625732799
0.27972831453277835,0.6639211495946007
0.23301217797193347,0.5535117679296827
0.3681353041500847,-0.10367891537381352
0.12538673289249255,0.040136603262626795
0.16060710331827271,-0.979405960449636
0.09390054157565589,-0.8282927818919349
0.25688788486281044,-0.5778713339335001
0.09495227551539437,-0.6839651987360212
0.1709823165075848,-0.4731710364578971
0.18581580443433743,0.09186565080649488
0.26391191167230144,0.40022989929035185
0.17474192872744657,-0.40513554907761823
0.29809401274647634,1.2119477173711155
0.1871667514437028,-0.2475605235602402
0.2416280183118395,-0.04236857920481737
0.28972053499296807,-0.5276576192733324
0.2455507016546479,-1.5110839580709685
0.2774961850333618,0.5156022779506916
0.2067143412824269,0.41996574951813725
0.20556237096436342,-1.4504310606279613
0.5480431465246394,-1.138605017589262
0.27158672690823094,-0.657640091514139
0.2567996170072705,-0.3512411789521534
0.27169444361329664,0.10729948226683572
0.206370246252356,0.9961922308082672
0.2468597588342655,0.9804989404989325
0.1444346369049398,0.5355850613156721
0.2599204093234789,-0.2989547364191407
0.21094820621764726,-0.3946272755162279
0.21047993776368124,0.4580944913268989
0.21818018611052897,0.2753506797315914
0.12249035037850435,-1.310163668202722
0.2020825229646028,-0.09341174135532071
0.18641123844289492,-0.2687626461614427
0.20041141797073667,-0.9054053202551112
0.1731560994584241,0.31421803970551704
0.20575237126357648,0.4661365945814773
0.6820038299272901,1.6602710728007783
0.28950360551748855,-0.48719342523568593
0.158050327638311,-0.9210425447346905
0.23734179108943446,0.4223996130109737
0.08185721552317393,-0.3509784708895967
0.2693366446246368,-0.4649705795555051
0.4507255916938445,0.7361301713957205
0.35058047335507564,-0.5034392264826694
0.2601388348643065,0.13698539726652106
0.22027766972861343,-0.1927680965936407
0.19967834595015083,-0.39575823032252583
0.09973370036803193,0.5672618900469121
0.2565019000029918,1.5606540961445907
0.1796265820891054,1.5244818527471287
0.1588267855539928,0.16160995464019376
0.22614523802399655,0.015143733646717747
0.23392926603033987,-0.43926200933808507
0.10670087669429386,-0.30511492171778515
0.44575267047664574,0.3605135032225444
0.23025941773136616,-0.33451914956010276
0.27259657101822166,0.6476665888343163
0.21526585081236319,0.6088436916839729
0.32134885251787754,-0.4492727185281778
0.16226923192005005,-0.312713423655422
0.21028245713772745,-0.1514347699273811
0.1575371772239009,1.0272318727945953
0.16492325184764048,0.272567600237365
0.23570659166392352,0.38622110255182135
0.203765596481254,-0.11523239094514841
0.26312049310313834,-0.11160161784204851
0.1278283115406479,-0.6169290878513535
0.34682834146195457,0.1506778132460884
0.1939424314054035,-0.601207393283892
0.10740851560396143,-0.7010609613293052
0.1974910984111783,0.2225972864551977
0.13907273869722608,-1.2208965647999928
0.12442326680829399,-0.5497023289537403
0.1894811645372667,-0.6848074844188492
0.131881152568744,-0.12354636865278075
0.23732383830525683,0.11673785964844885
0.27112444271565744,0.945732914433412
0.12498429131384439,0.9840376373952289
0.31447592830854804,-0.9030742013335274
0.338073367044672,0.08678786974441315
0.13380060441040045,-0.07041373347760642
0.2923461296789439,0.6512151813683599
0.061257891744711315,-0.822323453678862
0.19045809520959847,0.19692826583920017
0.3067188294784712,-0.44571805407705073
0.3261317734358632,-0.55048439506158
0.1713608210406628,0.11735377155309464
0.18765297268184647,0.18935157026015814
0.20220370425780168,-0.09977177466348493
0.13863588761557083,-0.07109330694254205
0.4644175817599706,0.5767638580050486
0.28197241255498,-0.27409509232770357
0.13512462224349941,-1.093665266938882
0.2431749498818105,0.05025782881884716
0.09633463989707056,-0.2174349038564846
0.20458394422668352,0.21153928829350754
0.23566919003022016,0.8493355867569604
0.22947547948894373,0.06650452700193583
0.23046587474940872,0.5361312496079347
0.6347880075401684,0.24555977762461192
0.2570509559857571,-0.15991461438012844
0.17479728314532755,0.07704869609474774
0.34778283115406433,-0.031549157279952195
0.1772268932706978,0.1102873239528707
0.0801292600460787,-1.0499890382386206
0.4531970916489626,1.323433511279202
0.29343676131773394,0.5979749045475833
0.3106863947817236,-0.4374006600640259
0.24373447832201275,-0.07222666796775906
0.11942491248017696,-1.0930941335632032
0.2591020615780494,1.7497084757445842
0.1798405194338886,-0.46498793255089427
0.233196194009754,-1.0039183385669377
0.3078333981628313,0.6380646185764157
0.46148529367762714,-0.15712404620852885
0.28143981329104417,0.4442380433828965
0.15479937763681495,-1.138418829272078
0.24588282816193374,0.5668680603664876
0.4918584123754518,0.7204442268854913
0.0893225816103646,0.3238467163899846
0.3293842195027074,-0.7196864394538061
0.29469345621016685,0.4529935117146358
0.36236049190628594,1.3481906566086403
0.08990754316148517,0.2849835493291457
0.12310972143263199,-0.3361403902656775
0.13565273331139086,-0.11521256364451891
0.24633463989707033,-0.14887657311910268
0.3896502199216056,0.841333811875435
0.2680380599024561,-0.0505981733342394
0.22576074922952602,0.5187193942360256
0.126293348493462,-0.3865003324531724
0.17175578229257027,0.34254275851579497
0.26144489991322784,1.5504087816717564
0.21432632177373476,-0.36103106455727746
0.22808563478052687,-0.5088617515501378
0.1815011519703178,-0.3472645593268558
0.2237290924867595,0.294829587872588
0.2478501540947305,-0.34340849368699783
0.18962927500673202,-0.20285014659258974
0.15280811465844804,-0.07759231317425973
0.19904850243858624,0.7814688007601426
0.18803596541096887,-0.5075257600233812
0.2179423117201756,0.101243830873476
0.12654917566799298,0.08162994753219899
0.10746985428323494,1.87608144225075
0.19535770922473863,-0.28839868737302443
0.2412704586936354,-1.0714765810709153
0.16808443792824845,-1.2126192901436101
0.21017773256335803,0.4499134737114138
0.25304748511414943,2.079686577991175
0.2143801801262676,-0.05665195260865958
0.25295472906256505,0.6243972487798755
